distance,clock,feature_type,depth,length,width,survey_year,aligned_dist
43930.51,09:23:00,metal loss-manufacturing anomaly,27.0,3.42,0.55,2007,43652.22572202709
43944.39,,Girth Weld,,,,2007,43666.198
43949.85,02:25:00,metal loss,13.0,1.58,1.42,2007,43669.026655052265
43950.29,02:28:00,metal loss,10.0,1.65,2.48,2007,43669.254605276255
43954.18,09:26:00,Cluster,13.0,1.81,2.93,2007,43671.26989248382
43956.32,02:15:00,Cluster,11.0,2.28,1.91,2007,43672.37855948233
43956.74,01:43:00,Cluster,12.0,5.46,5.22,2007,43672.5961483325
43957.47,02:21:00,metal loss,12.0,2.4,1.93,2007,43672.97433847685
43959.89,09:25:00,metal loss,12.0,3.35,0.83,2007,43674.22806470881
43962.76,02:21:00,metal loss,10.0,2.24,1.42,2007,43675.71492185167
43981.57,05:14:00,metal loss,11.0,0.87,1.18,2007,43685.45979392733
43984.57,,Girth Weld,,,,2007,43687.014
43985.28,10:38:00,Cluster,16.0,3.58,7.42,2007,43687.724656750004
44024.57,,Girth Weld,,,,2007,43727.051
44055.69,,Girth Weld,,,,2007,43767.293
44056.31,07:15:00,metal loss,13.0,5.04,0.59,2007,43767.90440655491
44056.42,05:04:00,Cluster,30.0,1.85,10.89,2007,43768.012881911425
44095.66,,Girth Weld,,,,2007,43806.709
44100.91,05:42:00,Cluster,23.0,10.97,12.82,2007,43812.02270017548
44134.6,04:16:00,Cluster,26.0,2.95,9.22,2007,43846.12147330157
44135.55,,Girth Weld,,,,2007,43847.083
44175.53,,Girth Weld,,,,2007,43887.257
44214.46,03:44:00,Cluster,25.0,4.15,10.91,2007,43914.724007498124
44215.54,,Girth Weld,,,,2007,43915.486
44255.55,,Girth Weld,,,,2007,43955.489
44295.57,,Girth Weld,,,,2007,43995.837
44335.56,,Girth Weld,,,,2007,44035.86
44375.54,,Girth Weld,,,,2007,44076.188
44415.58,,Girth Weld,,,,2007,44116.001
44455.58,,Girth Weld,,,,2007,44156.375
44495.61,,Girth Weld,,,,2007,44196.473
44535.64,,Girth Weld,,,,2007,44227.779
44558.85,,Girth Weld,,,,2007,44267.753
44598.87,,Girth Weld,,,,2007,44307.923
44638.93,,Girth Weld,,,,2007,44347.913
44640.11,06:38:00,metal loss,13.0,0.87,0.83,2007,44349.12819139124
44641.35,04:49:00,metal loss,12.0,1.02,0.98,2007,44350.40517217525
44641.95,04:51:00,metal loss,20.0,1.38,1.3,2007,44351.02306610299
44642.49,04:46:00,metal loss,22.0,1.1,0.83,2007,44351.57917063797
44647.98,04:42:00,Cluster,16.0,6.84,3.81,2007,44357.232900076866
44677.96,,Girth Weld,,,,2007,44388.107
44698.12,04:16:00,metal loss,13.0,1.22,1.1,2007,44408.16321686148
44698.71,04:35:00,metal loss,11.0,1.1,1.1,2007,44408.750179557326
44699.21,07:38:00,Cluster,20.0,3.23,3.77,2007,44409.24760557076
44700.94,07:56:00,metal loss,10.0,1.3,1.26,2007,44410.96869957723
44701.23,04:43:00,metal loss,10.0,0.91,0.91,2007,44411.25720666502
44703.81,03:55:00,metal loss-manufacturing anomaly,11.0,0.47,0.83,2007,44413.82392489431
44718.17,,Girth Weld,,,,2007,44428.11
44757.04,06:17:00,Cluster,14.0,2.92,2.66,2007,44467.224275663495
44758.11,,Girth Weld,,,,2007,44468.301
44798.13,,Girth Weld,,,,2007,44508.294
44838.22,,Girth Weld,,,,2007,44548.468
44878.09,,Girth Weld,,,,2007,44588.51
44918.03,,Girth Weld,,,,2007,44628.711
44918.76,08:55:00,metal loss,17.0,1.02,8.54,2007,44629.440143320855
44940.0,08:17:00,Cluster,15.0,3.73,5.82,2007,44650.655217478154
44958.08,,Girth Weld,,,,2007,44668.714
44963.32,09:07:00,metal loss,17.0,1.06,1.06,2007,44673.96953849988
44997.09,04:55:00,Cluster,12.0,4.68,9.8,2007,44707.83967879392
44998.21,,Girth Weld,,,,2007,44708.963
45013.1,06:29:00,metal loss,17.0,0.98,0.63,2007,44717.54422496263
45038.35,,Girth Weld,,,,2007,44732.096
45078.33,,Girth Weld,,,,2007,44772.375
45111.38,,Girth Weld,,,,2007,44812.392
45112.14,12:30:00,metal loss,38.0,1.1,1.22,2007,44813.73568273998
45112.14,12:01:00,metal loss,39.0,1.22,0.59,2007,44813.73568273998
45133.57,,Girth Weld,,,,2007,44851.624
45138.44,03:57:00,metal loss,14.0,0.98,1.1,2007,44856.521488012
45139.21,03:34:00,Cluster,47.0,5.47,5.59,2007,44857.29583416584
45151.38,04:21:00,metal loss,14.0,1.22,1.34,2007,44869.53452597403
45166.83,05:55:00,metal loss-manufacturing anomaly,21.0,0.47,0.55,2007,44885.071731268734
45173.61,,Girth Weld,,,,2007,44891.89
45175.13,05:30:00,metal loss,22.0,0.83,1.42,2007,44901.051703148405
45175.35,04:54:00,metal loss,23.0,0.94,2.17,2007,44902.377739130425
45180.28,,Girth Weld,,,,2007,44932.093
45220.19,,Girth Weld,,,,2007,44972.073
45260.07,,Girth Weld,,,,2007,45012.346
45300.06,,Girth Weld,,,,2007,45052.169
45340.05,,Girth Weld,,,,2007,45092.28
45380.06,,Girth Weld,,,,2007,45132.297
45420.08,,Girth Weld,,,,2007,45172.726
45460.13,,Girth Weld,,,,2007,45212.943
45500.14,,Girth Weld,,,,2007,45253.13
45540.18,,Girth Weld,,,,2007,45286.247
45544.54,,Bend,,,,2007,45297.60497889801
45548.71,,Girth Weld,,,,2007,45308.468
45588.7,,Girth Weld,,,,2007,45348.944
45609.98,,Girth Weld,,,,2007,45355.571
45650.07,,Girth Weld,,,,2007,45395.935
45675.6,,Girth Weld,,,,2007,45436.007
45676.4,06:20:00,Cluster,36.0,3.82,6.49,2007,45436.810536463534
45715.64,,Girth Weld,,,,2007,45476.224
45740.89,,Girth Weld,,,,2007,45516.24
45780.89,,Girth Weld,,,,2007,45556.457
45820.83,,Girth Weld,,,,2007,45596.47
45839.28,,Girth Weld,,,,2007,45636.736
45879.24,,Girth Weld,,,,2007,45676.788
45911.1,,Girth Weld,,,,2007,45717.08
45950.05,04:27:00,Cluster,11.0,2.63,16.36,2007,45725.58137102827
45950.15,07:27:00,Cluster,14.0,1.25,2.24,2007,45725.60319739804
45951.07,,Girth Weld,,,,2007,45725.804
45951.57,07:14:00,Cluster,10.0,2.4,5.82,2007,45726.30683705749
45951.85,05:14:00,Cluster,14.0,2.63,19.0,2007,45726.588425809685
45990.9,,Girth Weld,,,,2007,45765.86
46030.7,,Girth Weld,,,,2007,45787.283
46070.74,,Girth Weld,,,,2007,45827.356
46109.65,04:49:00,Cluster,26.0,4.52,5.7,2007,45852.363457
46109.65,07:07:00,Cluster,24.0,3.65,5.03,2007,45852.363457
46110.74,,Girth Weld,,,,2007,45853.064
46150.92,,Girth Weld,,,,2007,45893.071
46190.01,05:32:00,Cluster,15.0,2.56,9.59,2007,45917.76965671642
46190.08,04:11:00,Cluster,14.0,2.17,4.65,2007,45917.81388557213
46191.12,,Girth Weld,,,,2007,45918.471
46191.89,06:26:00,Cluster,12.0,0.91,7.39,2007,45919.23699477351
46191.91,08:05:00,metal loss,11.0,0.75,1.22,2007,45919.256890741664
46191.92,03:44:00,metal loss,15.0,0.87,1.93,2007,45919.26683872573
46196.86,08:11:00,Cluster,10.0,3.97,2.39,2007,45924.18114285714
46199.31,08:25:00,Cluster,11.0,1.06,3.39,2007,45926.6183989547
46231.3,,Girth Weld,,,,2007,45958.442
46271.31,,Girth Weld,,,,2007,45998.717
46272.09,09:23:00,metal loss,21.0,1.02,0.91,2007,45999.07611278195
46311.21,,Girth Weld,,,,2007,46017.087
46333.84,09:03:00,metal loss-manufacturing anomaly,24.0,4.57,0.71,2007,46039.84582996254
46343.06,08:57:00,metal loss-manufacturing anomaly,10.0,3.98,1.73,2007,46049.118318352055
46351.26,,Girth Weld,,,,2007,46057.365
46377.81,07:36:00,metal loss-manufacturing anomaly,12.0,0.94,1.06,2007,46078.45057788317
46391.32,,Girth Weld,,,,2007,46089.18
46430.41,07:31:00,metal loss,38.0,1.65,1.14,2007,46128.57091777056
46430.44,08:03:00,metal loss,28.0,1.06,2.13,2007,46128.60114871282
46431.33,,Girth Weld,,,,2007,46129.498
46432.14,05:08:00,metal loss,10.0,0.91,0.87,2007,46131.009146840144
46437.34,07:18:00,metal loss-manufacturing anomaly,14.0,0.59,0.71,2007,46140.71033643122
46452.85,,Girth Weld,,,,2007,46169.646
46492.86,,Girth Weld,,,,2007,46209.925
46522.29,,Girth Weld,,,,2007,46250.046
46562.26,,Girth Weld,,,,2007,46290.249
46583.92,,Girth Weld,,,,2007,46330.417
46623.86,,Girth Weld,,,,2007,46370.781
46656.86,,Girth Weld,,,,2007,46410.961
46664.82,04:49:00,metal loss,20.0,0.94,0.67,2007,46418.969031046574
46696.8,,Girth Weld,,,,2007,46451.142
46701.98,,Bend,,,,2007,46470.94805747127
46707.24,,Girth Weld,,,,2007,46491.06
46733.12,08:25:00,metal loss,15.0,0.87,0.94,2007,46517.070563436566
46747.28,,Girth Weld,,,,2007,46531.302
46763.51,,Girth Weld,,,,2007,46571.437
46764.12,04:13:00,Cluster,12.0,3.56,3.48,2007,46572.05005152576
46764.26,05:15:00,Cluster,28.0,5.63,13.45,2007,46572.19075187593
46803.49,,Girth Weld,,,,2007,46611.617
46843.6,,Girth Weld,,,,2007,46633.091
46869.83,11:25:00,metal loss-manufacturing anomaly,12.0,3.42,4.53,2007,46659.381863023955
46883.68,,Girth Weld,,,,2007,46673.264
46923.56,,Girth Weld,,,,2007,46702.697
46963.56,,Girth Weld,,,,2007,46742.904
47002.9,,Girth Weld,,,,2007,46764.587
47042.9,,Girth Weld,,,,2007,46804.859
47082.89,,Girth Weld,,,,2007,46837.864
47122.9,,Girth Weld,,,,2007,46878.054
47156.85,,Girth Weld,,,,2007,46888.435
47160.0,,Girth Weld,,,,2007,46928.609
47164.09,,Bend,,,,2007,46936.58474374254
47168.39,,Girth Weld,,,,2007,46944.97
47208.5,,Girth Weld,,,,2007,46985.102
47236.71,,Girth Weld,,,,2007,47025.351
47243.85,,Girth Weld,,,,2007,47065.436
47255.56,,Girth Weld,,,,2007,47105.604
47265.47,,Girth Weld,,,,2007,47145.597
47266.22,03:19:00,Cluster,11.0,3.04,7.08,2007,47147.00742062738
47266.24,01:47:00,metal loss,12.0,0.94,1.97,2007,47147.0450318441
47286.51,,Girth Weld,,,,2007,47185.164
47298.31,12:16:00,Cluster,11.0,4.48,1.49,2007,47196.96665102346
47299.22,12:15:00,metal loss,14.0,0.71,0.87,2007,47197.8768554668
47325.43,03:43:00,Cluster,21.0,5.09,23.79,2007,47224.092743884175
47325.5,08:37:00,Cluster,10.0,3.55,7.37,2007,47224.16275961058
47326.57,,Girth Weld,,,,2007,47225.233
47327.36,01:15:00,Cluster,20.0,1.61,9.17,2007,47226.029898702596
47366.65,,Girth Weld,,,,2007,47265.663
47373.61,04:39:00,metal loss-manufacturing anomaly,11.0,0.43,0.71,2007,47272.6570235648
47373.76,04:34:00,metal loss-manufacturing anomaly,14.0,0.63,0.71,2007,47272.80775683129
47406.54,,Girth Weld,,,,2007,47305.748
47446.51,,Girth Weld,,,,2007,47339.911
47486.51,,Girth Weld,,,,2007,47343.022
47509.34,,Girth Weld,,,,2007,47351.526
47548.14,04:45:00,Cluster,33.0,4.97,18.45,2007,47390.529750937734
47548.42,04:05:00,metal loss,15.0,0.91,1.42,2007,47390.811221305325
47549.33,,Girth Weld,,,,2007,47391.726
47589.26,,Girth Weld,,,,2007,47420.066
47628.58,,Girth Weld,,,,2007,47427.244
47650.68,,Girth Weld,,,,2007,47439.012
47686.69,,Girth Weld,,,,2007,47448.944
47690.82,,Bend,,,,2007,47459.64482490752
47694.8,,Girth Weld,,,,2007,47469.957
47704.8,,Girth Weld,,,,2007,47510.279
47705.64,05:35:00,metal loss,10.0,1.18,0.94,2007,47511.12063554668
47744.86,,Girth Weld,,,,2007,47550.417
47784.82,,Girth Weld,,,,2007,47590.535
47797.69,,Above Ground Marker,,,,2007,47603.429483604516
47824.77,,Girth Weld,,,,2007,47630.561
47864.75,,Girth Weld,,,,2007,47670.804
47904.74,,Girth Weld,,,,2007,47693.615
47944.71,,Girth Weld,,,,2007,47733.862
47984.74,,Girth Weld,,,,2007,47773.855
48024.8,,Girth Weld,,,,2007,47813.399
48035.75,,Girth Weld,,,,2007,47835.558
48051.67,,Girth Weld,,,,2007,47871.778
48091.65,,Girth Weld,,,,2007,47879.882
48104.66,,Girth Weld,,,,2007,47889.921
48144.75,,Girth Weld,,,,2007,47930.079
48184.79,,Girth Weld,,,,2007,47970.289
48224.88,,Girth Weld,,,,2007,48010.279
48264.9,,Girth Weld,,,,2007,48050.486
48304.86,,Girth Weld,,,,2007,48090.492
48344.9,,Girth Weld,,,,2007,48130.679
48384.85,,Girth Weld,,,,2007,48170.715
48424.79,,Girth Weld,,,,2007,48210.896
48464.74,,Girth Weld,,,,2007,48221.949
48504.69,,Girth Weld,,,,2007,48237.897
48512.87,,Girth Weld,,,,2007,48277.858
48518.68,,Bend,,,,2007,48284.42580431034
48524.47,,Girth Weld,,,,2007,48290.971
48531.79,,Girth Weld,,,,2007,48331.178
48537.35,,Bend,,,,2007,48351.22242331837
48542.94,,Girth Weld,,,,2007,48371.375
48569.87,,Girth Weld,,,,2007,48411.473
48575.34,,Bend,,,,2007,48431.116247771824
48581.09,,Girth Weld,,,,2007,48451.765
48590.4,,Girth Weld,,,,2007,48491.844
48595.23,,Bend,,,,2007,48512.11388321169
48599.99,,Girth Weld,,,,2007,48532.09
48614.61,,Girth Weld,,,,2007,48572.274
48654.61,,Girth Weld,,,,2007,48612.569
48680.41,03:46:00,metal loss-manufacturing anomaly,22.0,4.02,0.59,2007,48638.41037308946
48694.52,,Girth Weld,,,,2007,48652.543
48734.47,,Girth Weld,,,,2007,48692.743
48774.21,,Girth Weld,,,,2007,48700.856
48794.14,,Girth Weld,,,,2007,48712.569
48799.17,,Bend,,,,2007,48716.22143222004
48804.32,,Girth Weld,,,,2007,48719.961
48804.83,05:14:00,Cluster,36.0,6.95,8.27,2007,48720.16102551724
48833.32,,Girth Weld,,,,2007,48731.335
48873.12,,Girth Weld,,,,2007,48758.389
48913.12,,Girth Weld,,,,2007,48769.875
48953.1,,Girth Weld,,,,2007,48779.137
48992.93,,Girth Weld,,,,2007,48788.825
49032.82,,Girth Weld,,,,2007,48803.57
49072.64,,Girth Weld,,,,2007,48843.783
49112.64,,Girth Weld,,,,2007,48884.075
49130.2,,Girth Weld,,,,2007,48924.137
49170.19,,Girth Weld,,,,2007,48964.242
49210.18,,Girth Weld,,,,2007,48984.18
49250.17,,Girth Weld,,,,2007,48994.426
49290.15,,Girth Weld,,,,2007,49023.504
49329.88,,Girth Weld,,,,2007,49063.497
49369.9,,Girth Weld,,,,2007,49103.701
49409.88,,Girth Weld,,,,2007,49143.737
49449.57,,Girth Weld,,,,2007,49183.924
49489.51,,Girth Weld,,,,2007,49223.894
49529.46,,Girth Weld,,,,2007,49264.111
49568.26,,Girth Weld,,,,2007,49304.104
49608.24,,Girth Weld,,,,2007,49321.854
49648.21,,Girth Weld,,,,2007,49361.995
49688.18,,Girth Weld,,,,2007,49402.139
49728.14,,Girth Weld,,,,2007,49442.119
49768.06,,Girth Weld,,,,2007,49482.405
49768.63,03:55:00,Cluster,26.0,5.08,10.77,2007,49482.970647117545
49808.13,,Girth Weld,,,,2007,49522.169
49848.12,,Girth Weld,,,,2007,49562.48
49888.14,,Girth Weld,,,,2007,49602.493
49928.1,,Girth Weld,,,,2007,49642.47
49968.07,,Girth Weld,,,,2007,49682.582
50008.09,,Girth Weld,,,,2007,49722.762
50048.08,,Girth Weld,,,,2007,49761.591
50088.07,,Girth Weld,,,,2007,49801.831
50128.07,,Girth Weld,,,,2007,49841.857
50168.0,,Girth Weld,,,,2007,49882.07
50173.33,,Bend,,,,2007,49902.93105675147
50178.22,,Girth Weld,,,,2007,49922.07
50192.33,08:37:00,Cluster,20.0,4.67,1.53,2007,49936.22367548677
50194.02,08:48:00,metal loss,12.0,0.98,1.06,2007,49937.918906640036
50196.57,09:07:00,metal loss,10.0,0.87,0.91,2007,49940.4767998003
50199.17,04:15:00,Cluster,33.0,10.43,5.57,2007,49943.08484772841
50200.15,04:37:00,Cluster,17.0,4.44,0.98,2007,49944.067881178235
50200.65,04:29:00,metal loss,19.0,3.15,1.73,2007,49944.56942885672
50201.03,04:38:00,metal loss,16.0,0.63,0.71,2007,49944.95060509236
50218.28,,Girth Weld,,,,2007,49962.254
50235.13,,Girth Weld,,,,2007,50002.333
50275.07,,Girth Weld,,,,2007,50042.546
50315.06,,Girth Weld,,,,2007,50082.671
50355.03,,Girth Weld,,,,2007,50122.808
50394.98,,Girth Weld,,,,2007,50162.838
50431.18,,Girth Weld,,,,2007,50203.123
50471.13,,Girth Weld,,,,2007,50243.176
50511.12,,Girth Weld,,,,2007,50283.425
50550.9,,Girth Weld,,,,2007,50323.579
50590.87,,Girth Weld,,,,2007,50363.737
50630.78,,Girth Weld,,,,2007,50373.99
50670.7,,Girth Weld,,,,2007,50414.15
50681.04,10:07:00,metal loss-manufacturing anomaly,15.0,1.97,0.59,2007,50418.55174524525
50710.66,,Girth Weld,,,,2007,50431.161
50738.69,06:38:00,metal loss,16.0,0.59,0.71,2007,50459.26531665833
50750.64,,Girth Weld,,,,2007,50471.247
50790.63,,Girth Weld,,,,2007,50511.522
50830.6,,Girth Weld,,,,2007,50551.522
50870.58,,Girth Weld,,,,2007,50591.759
50909.98,,Girth Weld,,,,2007,50627.999
50949.88,,Girth Weld,,,,2007,50668.199
50989.86,,Girth Weld,,,,2007,50708.192
51029.8,,Girth Weld,,,,2007,50748.179
51069.73,,Girth Weld,,,,2007,50788.291
51109.57,,Girth Weld,,,,2007,50828.33
51120.59,10:34:00,metal loss-manufacturing anomaly,14.0,0.47,0.71,2007,50839.662997431944
51148.51,,Girth Weld,,,,2007,50868.376
51188.03,07:28:00,Cluster,10.0,2.48,5.22,2007,50907.82732075472
51188.79,,Girth Weld,,,,2007,50908.586
51192.47,,Bend,,,,2007,50928.053540290624
51196.36,,Girth Weld,,,,2007,50948.632
51209.71,,Girth Weld,,,,2007,50988.835
51216.51,,Bend,,,,2007,51010.354021310195
51222.38,,Girth Weld,,,,2007,51028.93
51232.84,,Girth Weld,,,,2007,51069.022
51236.72,,Bend,,,,2007,51089.1867536232
51240.43,,Girth Weld,,,,2007,51108.468
51280.69,,Girth Weld,,,,2007,51148.645
51319.99,,Girth Weld,,,,2007,51188.76
51330.83,,Girth Weld,,,,2007,51228.963
51362.48,,Girth Weld,,,,2007,51269.003
51391.84,,Girth Weld,,,,2007,51309.101
51402.33,,Girth Weld,,,,2007,51347.992
51442.16,,Girth Weld,,,,2007,51388.333
51482.08,,Girth Weld,,,,2007,51396.024
51522.07,,Girth Weld,,,,2007,51409.514
51528.13,,Bend,,,,2007,51416.20986967418
51534.04,,Girth Weld,,,,2007,51422.74
51574.08,,Girth Weld,,,,2007,51433.127
51592.51,,Girth Weld,,,,2007,51440.774
51605.5,,Girth Weld,,,,2007,51480.965
51631.88,,Girth Weld,,,,2007,51520.443
51671.47,,Girth Weld,,,,2007,51531.332
51691.33,,Girth Weld,,,,2007,51563.104
51719.48,,Girth Weld,,,,2007,51592.753
51759.38,,Girth Weld,,,,2007,51603.261
51791.42,,Girth Weld,,,,2007,51643.278
51831.45,,Girth Weld,,,,2007,51683.609
51864.4,,Girth Weld,,,,2007,51723.999
51887.97,,Girth Weld,,,,2007,51736.322
51890.81,07:06:00,metal loss-manufacturing anomaly,18.0,0.59,0.71,2007,51739.166896551724
51927.99,,Girth Weld,,,,2007,51776.411
51968.0,,Girth Weld,,,,2007,51795.003
52008.0,,Girth Weld,,,,2007,51808.117
52048.02,,Girth Weld,,,,2007,51834.672
52088.06,,Girth Weld,,,,2007,51874.629
52127.93,,Girth Weld,,,,2007,51894.459
52167.96,,Girth Weld,,,,2007,51922.805
52207.98,,Girth Weld,,,,2007,51962.736
52248.02,,Girth Weld,,,,2007,51994.951
52288.07,,Girth Weld,,,,2007,52035.066
52328.1,,Girth Weld,,,,2007,52068.081
52368.14,,Girth Weld,,,,2007,52091.591
52408.06,,Girth Weld,,,,2007,52131.795
52448.07,,Girth Weld,,,,2007,52171.844
52488.11,,Girth Weld,,,,2007,52212.073
52528.15,,Girth Weld,,,,2007,52252.1
52568.17,,Girth Weld,,,,2007,52292.372
52608.18,,Girth Weld,,,,2007,52332.32
52648.18,,Girth Weld,,,,2007,52372.487
52688.13,,Girth Weld,,,,2007,52412.608
52728.17,,Girth Weld,,,,2007,52452.779
52768.12,,Girth Weld,,,,2007,52492.828
52786.59,,Girth Weld,,,,2007,52533.018
52826.6,,Girth Weld,,,,2007,52573.071
52866.63,,Girth Weld,,,,2007,52613.196
52906.69,,Girth Weld,,,,2007,52653.209
52946.7,,Girth Weld,,,,2007,52693.412
52971.15,,Above Ground Marker,,,,2007,52717.88463322492
52986.67,,Girth Weld,,,,2007,52733.419
53026.56,,Girth Weld,,,,2007,52773.638
53066.45,,Girth Weld,,,,2007,52813.724
53106.38,,Girth Weld,,,,2007,52854.085
53107.12,08:11:00,Cluster,15.0,4.16,7.29,2007,52854.82448290492
53146.45,,Girth Weld,,,,2007,52894.127
53186.5,,Girth Weld,,,,2007,52934.488
53187.09,05:19:00,Cluster,12.0,3.23,8.71,2007,52935.07891427143
53187.97,06:30:00,metal loss,21.0,4.05,1.53,2007,52935.96027793051
53188.01,05:33:00,Cluster,24.0,3.7,3.0,2007,52936.00033991502
53188.12,04:54:00,metal loss,12.0,1.73,1.85,2007,52936.110510372404
53188.47,05:14:00,metal loss,10.0,1.1,0.91,2007,52936.46105273681
53226.51,,Girth Weld,,,,2007,52974.56
53266.43,,Girth Weld,,,,2007,52993.146
53306.5,,Girth Weld,,,,2007,53033.173
53346.59,,Girth Weld,,,,2007,53073.386
53386.66,,Girth Weld,,,,2007,53113.402
53426.71,,Girth Weld,,,,2007,53153.625
53466.77,,Girth Weld,,,,2007,53193.658
53506.72,,Girth Weld,,,,2007,53233.524
53538.01,,Girth Weld,,,,2007,53273.494
53577.92,,Girth Weld,,,,2007,53313.675
53617.86,,Girth Weld,,,,2007,53353.809
53657.77,,Girth Weld,,,,2007,53393.967
53697.57,,Girth Weld,,,,2007,53434.111
53737.6,,Girth Weld,,,,2007,53474.393
53770.07,,Girth Weld,,,,2007,53514.524
53810.18,,Girth Weld,,,,2007,53554.905
53850.23,,Girth Weld,,,,2007,53594.97
53890.39,,Girth Weld,,,,2007,53635.207
53920.16,04:36:00,metal loss-manufacturing anomaly,10.0,0.51,0.71,2007,53664.976256679154
53930.44,,Girth Weld,,,,2007,53675.256
53970.47,,Girth Weld,,,,2007,53715.367
54010.45,,Girth Weld,,,,2007,53746.601
54041.62,,Girth Weld,,,,2007,53786.995
54081.56,,Girth Weld,,,,2007,53827.159
54088.45,,Bend,,,,2007,53847.303499999995
54095.34,,Girth Weld,,,,2007,53867.448
54135.4,,Girth Weld,,,,2007,53907.52
54175.42,,Girth Weld,,,,2007,53947.628
54183.68,,Girth Weld,,,,2007,53980.079
54223.78,,Girth Weld,,,,2007,54020.312
54263.92,,Girth Weld,,,,2007,54060.463
54304.0,,Girth Weld,,,,2007,54100.689
54344.07,,Girth Weld,,,,2007,54140.853
54384.13,,Girth Weld,,,,2007,54180.932
54418.55,,Girth Weld,,,,2007,54221.145
54458.58,,Girth Weld,,,,2007,54252.398
54498.61,,Girth Weld,,,,2007,54292.717
54538.58,,Girth Weld,,,,2007,54307.146
54570.03,,Girth Weld,,,,2007,54347.395
54610.04,,Girth Weld,,,,2007,54387.72
54650.02,,Girth Weld,,,,2007,54395.902
54690.0,,Girth Weld,,,,2007,54436.191
54730.01,,Girth Weld,,,,2007,54476.339
54770.02,,Girth Weld,,,,2007,54516.65
54810.04,,Girth Weld,,,,2007,54556.686
54850.05,,Girth Weld,,,,2007,54596.932
54890.06,,Girth Weld,,,,2007,54631.325
54930.03,,Girth Weld,,,,2007,54671.512
54970.0,,Girth Weld,,,,2007,54711.621
55009.99,,Girth Weld,,,,2007,54751.949
55049.99,,Girth Weld,,,,2007,54783.422
55089.97,,Girth Weld,,,,2007,54823.681
55090.68,04:30:00,Cluster,12.0,3.08,9.28,2007,54824.39094675
55129.97,,Girth Weld,,,,2007,54863.678
55169.96,,Girth Weld,,,,2007,54903.878
55210.0,,Girth Weld,,,,2007,54943.95
55249.96,,Girth Weld,,,,2007,54984.134
55289.93,,Girth Weld,,,,2007,55024.173
55329.81,,Girth Weld,,,,2007,55064.409
55369.84,,Girth Weld,,,,2007,55104.491
55409.72,,Girth Weld,,,,2007,55144.587
55449.71,,Girth Weld,,,,2007,55184.583
55489.72,,Girth Weld,,,,2007,55224.829
55529.73,,Girth Weld,,,,2007,55264.944
55569.74,,Girth Weld,,,,2007,55305.108
55606.64,03:06:00,metal loss-manufacturing anomaly,23.0,0.51,0.63,2007,55342.0836071964
55609.76,,Girth Weld,,,,2007,55345.21
55642.74,,Girth Weld,,,,2007,55385.381
55664.51,12:00:00,Tap,,,,2007,55407.18312681341
55682.72,,Girth Weld,,,,2007,55425.42
55722.68,,Girth Weld,,,,2007,55465.597
55762.7,,Girth Weld,,,,2007,55505.636
55802.72,,Girth Weld,,,,2007,55545.715
55838.78,,Girth Weld,,,,2007,55585.774
55878.7,,Girth Weld,,,,2007,55625.955
55918.63,,Girth Weld,,,,2007,55665.971
55946.89,,Girth Weld,,,,2007,55706.188
55986.95,,Girth Weld,,,,2007,55746.266
56017.41,,Girth Weld,,,,2007,55786.444
56025.84,12:54:00,metal loss-manufacturing anomaly,13.0,0.59,0.59,2007,55794.862008235585
56057.48,,Girth Weld,,,,2007,55826.457
56083.77,,Girth Weld,,,,2007,55859.685
56123.79,,Girth Weld,,,,2007,55899.685
56145.31,,Girth Weld,,,,2007,55939.908
56185.24,,Girth Weld,,,,2007,55979.928
56208.76,,Girth Weld,,,,2007,56020.092
56248.71,,Girth Weld,,,,2007,56056.168
56268.88,,Girth Weld,,,,2007,56096.539
56307.69,,Girth Weld,,,,2007,56136.601
56328.75,,Girth Weld,,,,2007,56165.098
56368.87,,Girth Weld,,,,2007,56205.184
56387.34,08:50:00,Cluster,14.0,2.64,3.69,2007,56234.296826556856
56387.38,06:59:00,Cluster,10.0,1.03,3.62,2007,56234.359875450325
56387.4,08:10:00,metal loss,10.0,0.87,1.18,2007,56234.39139989706
56387.44,06:02:00,metal loss,10.0,0.71,1.65,2007,56234.45444879053
56388.3,,Girth Weld,,,,2007,56235.81
56428.45,,Girth Weld,,,,2007,56275.856
56448.41,,Girth Weld,,,,2007,56302.293
56488.4,,Girth Weld,,,,2007,56342.402
56513.79,,Girth Weld,,,,2007,56364.111
56544.05,,Girth Weld,,,,2007,56404.219
56573.34,,Girth Weld,,,,2007,56427.904
56613.46,,Girth Weld,,,,2007,56467.923
56645.16,,Girth Weld,,,,2007,56488.271
56653.07,,Bend,,,,2007,56507.558811403505
56661.12,,Girth Weld,,,,2007,56527.188
56701.17,,Girth Weld,,,,2007,56548.337
56718.51,,Girth Weld,,,,2007,56588.524
56758.56,,Girth Weld,,,,2007,56608.15
56798.48,,Girth Weld,,,,2007,56648.317
56838.37,,Girth Weld,,,,2007,56668.455
56855.49,,Girth Weld,,,,2007,56708.432
56873.91,,Girth Weld,,,,2007,56734.029
56876.96,,Bend,,,,2007,56748.92923387096
56880.11,,Girth Weld,,,,2007,56764.318
56920.04,,Girth Weld,,,,2007,56793.707
56936.15,,Girth Weld,,,,2007,56833.556
56939.89,,Bend,,,,2007,56849.14310118264
56943.76,,Girth Weld,,,,2007,56865.272
56983.8,,Girth Weld,,,,2007,56880.758
