distance,clock,feature_type,depth,length,width,survey_year
5382.894,07:26:00,Metal Loss,15.0,0.8,0.3,2022
5383.077,06:46:00,Metal Loss,17.0,12.1,6.7,2022
5383.14,04:13:00,Metal Loss,28.0,4.0,2.8,2022
5383.763,06:32:00,Metal Loss,49.0,30.2,16.8,2022
5383.98,04:27:00,Metal Loss,19.0,2.0,1.6,2022
5396.946,,Start Sleeve,,,,2022
5400.62,,End Sleeve,,,,2022
5401.709,,Girth Weld,,,,2022
5440.758,06:20:00,Metal Loss,41.0,1.5,1.3,2022
5441.122,06:03:00,Metal Loss,14.0,1.3,2.6,2022
5441.942,,Girth Weld,,,,2022
5442.562,04:19:00,Metal Loss,16.0,2.1,2.5,2022
5442.723,02:55:00,Metal Loss,21.0,2.7,1.7,2022
5464.879,,Girth Weld,,,,2022
5465.387,07:42:00,Metal Loss,21.0,5.9,3.8,2022
5470.443,12:47:00,Metal Loss,12.0,7.2,2.5,2022
5475.512,12:13:00,Metal Loss,13.0,5.0,2.2,2022
5496.821,12:21:00,Seam Weld Manufacturing Anomaly,,28.0,,2022
5497.94,12:16:00,Seam Weld Manufacturing Anomaly,,17.9,,2022
5504.948,,Girth Weld,,,,2022
5545.246,,Girth Weld,,,,2022
5568.114,,Girth Weld,,,,2022
5608.422,,Girth Weld,,,,2022
5623.77,,Girth Weld,,,,2022
5624.626,07:26:00,Metal Loss,20.0,1.6,2.0,2022
5663.783,,Girth Weld,,,,2022
5704.072,,Girth Weld,,,,2022
5744.088,,Girth Weld,,,,2022
5748.593,08:38:00,Metal Loss,13.0,7.8,2.4,2022
5751.667,08:33:00,Metal Loss,12.0,3.3,2.0,2022
5770.673,,Girth Weld,,,,2022
5784.295,,Field Bend,,,,2022
5810.689,,Girth Weld,,,,2022
5849.846,07:27:00,Metal Loss,19.0,7.5,7.8,2022
5849.993,04:39:00,Metal Loss,40.0,2.2,2.0,2022
5850.922,,Girth Weld,,,,2022
5890.948,,Girth Weld,,,,2022
5900.554,,Field Bend,,,,2022
5931.27,,Girth Weld,,,,2022
5959.042,,Field Bend,,,,2022
5971.417,,Girth Weld,,,,2022
6011.706,,Girth Weld,,,,2022
6042.654,12:17:00,Seam Weld Manufacturing Anomaly,,15.6,,2022
6045.098,12:19:00,Seam Weld Manufacturing Anomaly,,11.3,,2022
6048.366,12:23:00,Seam Weld Manufacturing Anomaly,,6.1,,2022
6051.742,,Girth Weld,,,,2022
6088.871,,Girth Weld,,,,2022
6128.885,,Girth Weld,,,,2022
6169.108,,Girth Weld,,,,2022
6209.101,,Girth Weld,,,,2022
6237.89,,Field Bend,,,,2022
6249.38,,Girth Weld,,,,2022
6280.443,,Field Bend,,,,2022
6289.528,,Girth Weld,,,,2022
6297.208,,Field Bend,,,,2022
6329.902,,Girth Weld,,,,2022
6370.016,,Girth Weld,,,,2022
6403.212,02:24:00,Seam Weld Manufacturing Anomaly,,10.5,,2022
6410.272,,Girth Weld,,,,2022
6429.573,,Girth Weld,,,,2022
6449.026,09:15:00,Seam Weld Manufacturing Anomaly,,8.6,,2022
6450.551,09:35:00,Seam Weld Manufacturing Anomaly,,9.1,,2022
6452.205,09:31:00,Seam Weld Manufacturing Anomaly,,13.7,,2022
6453.789,09:36:00,Seam Weld Manufacturing Anomaly,,5.9,,2022
6469.754,,Girth Weld,,,,2022
6493.963,11:26:00,Metal Loss,14.0,2.8,2.2,2022
6495.085,11:35:00,Metal Loss,13.0,2.4,3.4,2022
6495.495,11:38:00,Metal Loss,10.0,5.4,3.4,2022
6509.747,,Girth Weld,,,,2022
6529.117,10:29:00,Seam Weld Manufacturing Anomaly,,6.1,,2022
6529.757,10:33:00,Seam Weld Manufacturing Anomaly,,7.1,,2022
6549.938,,Girth Weld,,,,2022
6549.984,06:25:00,Metal Loss,13.0,5.9,2.3,2022
6550.663,06:25:00,Metal Loss,13.0,8.5,2.9,2022
6552.031,06:14:00,Metal Loss,16.0,2.9,1.5,2022
6567.825,12:13:00,Metal Loss,26.0,6.3,2.0,2022
6567.838,05:56:00,Metal Loss,24.0,5.5,1.9,2022
6568.862,12:13:00,Metal Loss,17.0,2.9,1.4,2022
6569.862,12:13:00,Metal Loss,13.0,4.4,1.5,2022
6571.201,12:18:00,Metal Loss,13.0,4.5,2.6,2022
6573.474,12:12:00,Metal Loss,14.0,5.9,1.5,2022
6576.099,06:03:00,Metal Loss,12.0,4.5,1.4,2022
6577.841,12:13:00,Metal Loss,16.0,4.2,1.3,2022
6588.264,05:55:00,Metal Loss,10.0,5.5,1.5,2022
6589.941,,Girth Weld,,,,2022
6630.154,,Girth Weld,,,,2022
6670.148,,Girth Weld,,,,2022
6689.99,10:02:00,Metal Loss,10.0,5.5,2.8,2022
6692.503,10:14:00,Metal Loss,12.0,5.6,2.8,2022
6700.144,10:08:00,Metal Loss,20.0,2.0,1.5,2022
6710.384,,Girth Weld,,,,2022
6750.322,,Girth Weld,,,,2022
6790.528,,Girth Weld,,,,2022
6806.657,03:06:00,Metal Loss,16.0,1.3,1.7,2022
6807.497,03:07:00,Metal Loss,12.0,5.3,2.3,2022
6822.477,,Girth Weld,,,,2022
6862.73,,Girth Weld,,,,2022
6876.673,06:10:00,Seam Weld Manufacturing Anomaly,,9.9,,2022
6883.323,,Girth Weld,,,,2022
6901.368,08:46:00,Metal Loss,10.0,22.4,3.8,2022
6904.587,08:52:00,Metal Loss,13.0,2.4,3.1,2022
6906.519,08:36:00,Metal Loss,12.0,5.7,2.4,2022
6920.423,08:46:00,Metal Loss,11.0,7.9,1.7,2022
6923.57,,Girth Weld,,,,2022
6947.31,12:10:00,Metal Loss Manufacturing Anomaly,28.0,0.2,1.1,2022
6948.586,09:24:00,Metal Loss Manufacturing Anomaly,24.0,0.6,0.9,2022
6963.648,,Girth Weld,,,,2022
7002.218,05:45:00,Metal Loss,22.0,1.9,1.6,2022
7002.867,06:52:00,Metal Loss,12.0,3.9,3.4,2022
7002.976,05:14:00,Metal Loss,24.0,3.3,1.8,2022
7003.783,,Girth Weld,,,,2022
7004.675,05:50:00,Metal Loss,21.0,1.6,1.5,2022
7036.673,,Girth Weld,,,,2022
7076.916,,Girth Weld,,,,2022
7116.932,,Girth Weld,,,,2022
7126.795,12:20:00,Seam Weld Manufacturing Anomaly,,5.4,,2022
7128.802,12:19:00,Seam Weld Manufacturing Anomaly,,5.8,,2022
7131.001,12:20:00,Seam Weld Manufacturing Anomaly,,7.4,,2022
7146.893,12:28:00,Seam Weld Manufacturing Anomaly,,5.0,,2022
7150.997,12:25:00,Seam Weld Manufacturing Anomaly,,6.8,,2022
7157.156,,Girth Weld,,,,2022
7197.172,,Girth Weld,,,,2022
7237.395,,Girth Weld,,,,2022
7277.539,,Girth Weld,,,,2022
7317.677,,Girth Weld,,,,2022
7321.903,12:00:00,Tap,,,,2022
7323.862,12:00:00,Tap,,,,2022
7335.354,,Field Bend,,,,2022
7357.779,,Girth Weld,,,,2022
7388.054,,Field Bend,,,,2022
7398.035,,Girth Weld,,,,2022
7438.028,,Girth Weld,,,,2022
7444.915,,Field Bend,,,,2022
7478.209,,Girth Weld,,,,2022
7514.377,08:34:00,Seam Weld Manufacturing Anomaly,,12.1,,2022
7518.245,,Girth Weld,,,,2022
7558.501,,Girth Weld,,,,2022
7574.219,09:00:00,Metal Loss,12.0,16.9,2.1,2022
7598.504,,Girth Weld,,,,2022
7623.064,10:52:00,Seam Weld Manufacturing Anomaly,,12.0,,2022
7637.661,07:09:00,Metal Loss,18.0,1.6,1.4,2022
7637.92,04:13:00,Metal Loss,16.0,3.5,1.1,2022
7638.025,07:15:00,Metal Loss,19.0,2.6,2.0,2022
7638.432,04:00:00,Metal Loss,25.0,12.9,6.0,2022
7638.806,,Girth Weld,,,,2022
7639.587,06:19:00,Metal Loss,25.0,11.6,4.8,2022
7652.343,08:25:00,Metal Loss,30.0,5.9,1.9,2022
7653.655,08:28:00,Metal Loss,23.0,1.8,1.8,2022
7658.763,07:03:00,Metal Loss,21.0,2.0,1.5,2022
7659.537,07:16:00,Metal Loss,25.0,1.3,1.0,2022
7660.026,07:03:00,Metal Loss,26.0,3.0,2.0,2022
7661.24,07:29:00,Metal Loss,28.0,1.9,2.1,2022
7661.785,07:24:00,Metal Loss,24.0,1.4,1.6,2022
7662.339,07:37:00,Metal Loss,24.0,1.7,1.7,2022
7662.677,09:35:00,Metal Loss,33.0,9.1,3.6,2022
7662.72,08:05:00,Metal Loss,28.0,2.6,1.7,2022
7663.11,08:12:00,Metal Loss,47.0,5.2,2.6,2022
7663.678,09:28:00,Metal Loss,41.0,6.5,1.7,2022
7664.131,08:27:00,Metal Loss,50.0,0.7,1.1,2022
7664.616,09:09:00,Metal Loss,28.0,6.3,1.8,2022
7664.764,08:27:00,Metal Loss,55.0,0.8,1.3,2022
7665.007,08:27:00,Metal Loss,47.0,1.0,1.3,2022
7665.131,10:02:00,Metal Loss,37.0,10.6,3.5,2022
7665.538,08:32:00,Metal Loss,42.0,1.3,1.3,2022
7665.686,09:30:00,Metal Loss,27.0,2.8,2.5,2022
7666.083,08:35:00,Metal Loss,41.0,1.1,1.9,2022
7666.503,10:09:00,Metal Loss,27.0,2.3,1.9,2022
7666.617,08:28:00,Metal Loss,39.0,0.9,1.5,2022
7667.087,08:32:00,Metal Loss,44.0,1.1,1.4,2022
7667.927,08:28:00,Metal Loss,57.0,1.3,1.7,2022
7668.55,08:27:00,Metal Loss,37.0,7.1,1.7,2022
7668.862,,Field Bend,,,,2022
7669.314,08:26:00,Metal Loss,36.0,6.0,2.5,2022
7669.97,07:37:00,Metal Loss,24.0,1.7,1.5,2022
7675.869,06:39:00,Metal Loss,31.0,7.3,1.6,2022
7677.7,06:44:00,Metal Loss,20.0,3.9,1.8,2022
7678.904,,Girth Weld,,,,2022
7692.9,,Field Bend,,,,2022
7719.337,,Girth Weld,,,,2022
7759.528,,Girth Weld,,,,2022
7772.976,,Field Bend,,,,2022
7799.803,,Girth Weld,,,,2022
7808.832,05:54:00,Metal Loss,12.0,3.5,3.7,2022
7808.986,03:57:00,Metal Loss,19.0,5.5,3.7,2022
7809.085,06:52:00,Metal Loss,16.0,3.2,1.6,2022
7810.676,,Girth Weld,,,,2022
7850.725,,Girth Weld,,,,2022
7853.806,04:02:00,Metal Loss,15.0,1.3,1.8,2022
7854.649,04:01:00,Metal Loss,25.0,0.7,1.7,2022
7873.107,03:55:00,Metal Loss,18.0,7.9,2.0,2022
7875.633,03:47:00,Metal Loss,10.0,7.3,2.0,2022
7876.493,03:52:00,Metal Loss,16.0,25.6,2.3,2022
7881.348,03:51:00,Metal Loss,13.0,8.5,2.6,2022
7890.958,,Girth Weld,,,,2022
7931.007,,Girth Weld,,,,2022
7971.188,,Girth Weld,,,,2022
8003.783,,Field Bend,,,,2022
8011.411,,Girth Weld,,,,2022
8041.26,,Field Bend,,,,2022
8051.841,,Girth Weld,,,,2022
8091.932,,Girth Weld,,,,2022
8132.146,,Girth Weld,,,,2022
8172.172,,Girth Weld,,,,2022
8212.405,,Girth Weld,,,,2022
8240.089,05:30:00,Dent,,,,2022
8252.408,,Girth Weld,,,,2022
8292.644,,Girth Weld,,,,2022
8318.481,,Field Bend,,,,2022
8332.69,,Girth Weld,,,,2022
8372.904,,Girth Weld,,,,2022
8412.917,,Girth Weld,,,,2022
8453.317,,Girth Weld,,,,2022
8478.458,,Girth Weld,,,,2022
8485.856,,Field Bend,,,,2022
8518.694,,Girth Weld,,,,2022
8532.031,,Field Bend,,,,2022
8558.825,,Girth Weld,,,,2022
8598.999,,Girth Weld,,,,2022
8638.993,,Girth Weld,,,,2022
8678.304,05:44:00,Metal Loss,16.0,1.8,2.3,2022
8678.363,07:01:00,Metal Loss,23.0,1.7,2.1,2022
8678.369,04:49:00,Metal Loss,16.0,2.3,1.9,2022
8679.259,,Girth Weld,,,,2022
8679.98,04:07:00,Metal Loss,17.0,2.5,2.0,2022
8680.069,06:34:00,Metal Loss,26.0,4.5,6.7,2022
8717.995,,Girth Weld,,,,2022
8757.215,05:13:00,Metal Loss,18.0,4.8,3.7,2022
8757.274,07:03:00,Metal Loss,22.0,4.2,2.6,2022
8758.228,,Girth Weld,,,,2022
8798.222,,Girth Weld,,,,2022
8819.396,12:32:00,Seam Weld Manufacturing Anomaly,,7.1,,2022
8838.533,,Girth Weld,,,,2022
8839.826,11:45:00,Seam Weld Manufacturing Anomaly,,14.0,,2022
8842.802,11:44:00,Seam Weld Manufacturing Anomaly,,14.2,,2022
8845.453,11:44:00,Seam Weld Manufacturing Anomaly,,15.4,,2022
8851.227,11:49:00,Seam Weld Manufacturing Anomaly,,15.2,,2022
8859.849,11:31:00,Seam Weld Manufacturing Anomaly,,16.6,,2022
8867.904,11:27:00,Seam Weld Manufacturing Anomaly,,18.9,,2022
8873.855,11:30:00,Seam Weld Manufacturing Anomaly,,17.4,,2022
8878.425,,Girth Weld,,,,2022
8918.652,,Girth Weld,,,,2022
8922.91,07:15:00,Metal Loss Manufacturing Anomaly,26.0,0.7,1.4,2022
8943.907,,Field Bend,,,,2022
8958.599,,Girth Weld,,,,2022
8996.68,,Girth Weld,,,,2022
9029.875,,Field Bend,,,,2022
9036.857,,Girth Weld,,,,2022
9077.192,,Girth Weld,,,,2022
9117.224,,Girth Weld,,,,2022
9132.356,07:36:00,Seam Weld Manufacturing Anomaly,,12.7,,2022
9137.359,07:54:00,Seam Weld Manufacturing Anomaly,,10.9,,2022
9157.484,,Girth Weld,,,,2022
9197.477,,Girth Weld,,,,2022
9213.507,07:56:00,Metal Loss,12.0,5.2,1.7,2022
9216.224,07:42:00,Metal Loss,12.0,5.1,2.0,2022
9218.081,07:45:00,Metal Loss,13.0,7.2,1.7,2022
9237.71,,Girth Weld,,,,2022
9270.075,,Field Bend,,,,2022
9277.759,,Girth Weld,,,,2022
9284.623,,Field Bend,,,,2022
9318.015,,Girth Weld,,,,2022
9337.825,,AGM,,,,2022
9343.084,12:00:00,Tap,,,,2022
9358.196,,Girth Weld,,,,2022
9398.517,,Girth Weld,,,,2022
9438.609,,Girth Weld,,,,2022
9444.147,,Bend,,,,2022
9449.938,,Girth Weld,,,,2022
9476.296,01:27:00,Metal Loss,20.0,9.4,4.5,2022
9476.594,02:20:00,Metal Loss,16.0,5.2,1.1,2022
9477.362,02:22:00,Metal Loss,18.0,1.5,1.3,2022
9477.464,01:16:00,Metal Loss,23.0,6.6,2.4,2022
9477.999,09:03:00,Metal Loss,19.0,3.6,3.3,2022
9478.054,02:20:00,Metal Loss,14.0,4.1,1.1,2022
9478.524,01:13:00,Metal Loss,19.0,4.9,2.1,2022
9478.54,07:38:00,Metal Loss,19.0,6.1,3.1,2022
9478.678,02:20:00,Metal Loss,20.0,4.1,2.2,2022
9479.573,07:46:00,Metal Loss,21.0,5.7,3.0,2022
9480.256,07:38:00,Metal Loss,26.0,4.9,4.1,2022
9480.938,07:34:00,Metal Loss,21.0,1.3,1.4,2022
9481.309,07:45:00,Metal Loss,23.0,2.3,1.4,2022
9481.375,,Field Bend,,,,2022
9481.788,07:30:00,Metal Loss,18.0,1.7,1.3,2022
9482.26,07:44:00,Metal Loss,25.0,4.8,1.8,2022
9483.166,07:55:00,Metal Loss,25.0,4.5,2.2,2022
9483.842,07:47:00,Metal Loss,29.0,2.8,2.0,2022
9484.452,07:45:00,Metal Loss,28.0,1.4,1.6,2022
9485.167,07:35:00,Metal Loss,29.0,2.2,1.9,2022
9485.561,04:48:00,Metal Loss,50.0,1.4,1.6,2022
9485.715,05:32:00,Metal Loss,36.0,2.2,3.1,2022
9490.161,,Girth Weld,,,,2022
9507.274,,Girth Weld,,,,2022
9517.267,,Field Bend,,,,2022
9527.835,,Girth Weld,,,,2022
9534.974,,Field Bend,,,,2022
9568.114,,Girth Weld,,,,2022
9574.826,07:37:00,Seam Weld Manufacturing Anomaly,,12.3,,2022
9577.336,07:42:00,Seam Weld Manufacturing Anomaly,,14.0,,2022
9608.248,,Girth Weld,,,,2022
9616.522,,Field Bend,,,,2022
9633.612,09:59:00,Seam Weld Manufacturing Anomaly,,12.2,,2022
9648.55,,Girth Weld,,,,2022
9663.501,02:24:00,Seam Weld Manufacturing Anomaly,,5.1,,2022
9675.184,,Field Bend,,,,2022
9688.684,,Girth Weld,,,,2022
9725.354,,Girth Weld,,,,2022
9758.376,,Field Bend,,,,2022
9765.423,,Girth Weld,,,,2022
9805.614,,Girth Weld,,,,2022
9809.777,,Bend,,,,2022
9814.134,,Girth Weld,,,,2022
9829.226,,Girth Weld,,,,2022
9867.221,12:00:00,Stopple Tee,,,,2022
9869.36,,Girth Weld,,,,2022
9869.961,08:14:00,Seam Weld Manufacturing Anomaly,,8.8,,2022
9870.86,08:10:00,Seam Weld Manufacturing Anomaly,,5.4,,2022
9871.342,08:15:00,Seam Weld Manufacturing Anomaly,,5.8,,2022
9882.743,,Field Bend,,,,2022
9907.32,,Girth Weld,,,,2022
9947.346,,Girth Weld,,,,2022
9953.409,,Field Bend,,,,2022
9987.592,,Girth Weld,,,,2022
10027.575,,Girth Weld,,,,2022
10067.785,,Girth Weld,,,,2022
10101.378,,Field Bend,,,,2022
10108.022,,Girth Weld,,,,2022
10147.329,06:13:00,Metal Loss,22.0,3.5,5.0,2022
10147.457,04:55:00,Metal Loss,24.0,3.9,5.0,2022
10148.504,,Girth Weld,,,,2022
10153.517,11:57:00,Metal Loss,14.0,4.3,1.7,2022
10160.41,11:42:00,Metal Loss,13.0,14.6,3.0,2022
10161.969,,Girth Weld,,,,2022
10177.556,11:51:00,Metal Loss,17.0,0.6,1.3,2022
10178.054,11:20:00,Metal Loss,16.0,0.6,1.0,2022
10181.115,12:25:00,Metal Loss,13.0,6.0,1.3,2022
10182.52,12:24:00,Metal Loss,17.0,3.7,0.9,2022
10194.99,,Field Bend,,,,2022
10202.014,,Girth Weld,,,,2022
10241.49,04:18:00,Metal Loss,23.0,1.6,2.0,2022
10241.611,05:25:00,Metal Loss,17.0,3.4,2.1,2022
10242.083,05:29:00,Metal Loss,18.0,2.3,3.4,2022
10242.487,05:18:00,Metal Loss,14.0,5.2,1.7,2022
10242.503,,Girth Weld,,,,2022
10282.746,,Girth Weld,,,,2022
10323.176,,Girth Weld,,,,2022
10363.238,,Girth Weld,,,,2022
10403.448,,Girth Weld,,,,2022
10423.888,,Girth Weld,,,,2022
10426.083,07:55:00,Metal Loss,15.0,5.2,1.8,2022
10427.72,07:52:00,Metal Loss,16.0,2.9,1.2,2022
10428.881,07:42:00,Metal Loss,11.0,7.1,2.2,2022
10444.728,08:04:00,Metal Loss,13.0,5.0,1.7,2022
10460.843,07:56:00,Metal Loss,11.0,10.1,3.5,2022
10462.457,08:17:00,Metal Loss,14.0,3.3,1.3,2022
10463.153,06:53:00,Metal Loss,13.0,3.7,2.9,2022
10463.402,04:48:00,Metal Loss,12.0,5.3,3.7,2022
10464.101,,Girth Weld,,,,2022
10482.379,,AGM,,,,2022
10504.114,,Girth Weld,,,,2022
10516.775,,Field Bend,,,,2022
10543.307,04:23:00,Metal Loss,18.0,6.4,3.8,2022
10544.373,,Girth Weld,,,,2022
10545.079,06:14:00,Metal Loss,15.0,2.6,1.6,2022
10561.781,10:07:00,Seam Weld Manufacturing Anomaly,,7.2,,2022
10564.091,10:04:00,Seam Weld Manufacturing Anomaly,,5.6,,2022
10566.48,10:03:00,Seam Weld Manufacturing Anomaly,,6.3,,2022
10575.587,10:06:00,Seam Weld Manufacturing Anomaly,,5.8,,2022
10584.4,,Girth Weld,,,,2022
10611.558,,Start Sleeve,,,,2022
10618.95,,End Sleeve,,,,2022
10621.85,,Start Repair Marker,,,,2022
10622.356,06:22:00,Metal Loss,24.0,1.5,1.1,2022
10623.796,06:39:00,Metal Loss,23.0,5.0,4.4,2022
10623.963,03:59:00,Metal Loss,27.0,2.2,2.9,2022
10624.797,,Girth Weld,,,,2022
10625.755,,End Repair Marker,,,,2022
10654.97,10:57:00,Seam Weld Manufacturing Anomaly,,7.0,,2022
10658.901,12:00:00,Tap,,,,2022
10660.823,12:00:00,Tap,,,,2022
10664.734,,Girth Weld,,,,2022
10668.829,11:34:00,Metal Loss,11.0,9.0,3.2,2022
10705.0,,Girth Weld,,,,2022
10744.993,,Girth Weld,,,,2022
10783.993,,Girth Weld,,,,2022
10784.616,05:14:00,Metal Loss,25.0,1.7,1.7,2022
10784.829,03:51:00,Metal Loss,15.0,4.1,2.3,2022
10803.701,,Girth Weld,,,,2022
10813.586,04:08:00,Metal Loss,10.0,13.0,3.6,2022
10818.54,04:31:00,Metal Loss,10.0,4.6,1.5,2022
10844.173,,Girth Weld,,,,2022
10858.196,08:41:00,Metal Loss,12.0,3.3,1.5,2022
10859.426,08:49:00,Metal Loss,12.0,5.3,1.2,2022
10873.589,,Field Bend,,,,2022
10884.232,,Girth Weld,,,,2022
10924.511,,Girth Weld,,,,2022
10964.505,,Girth Weld,,,,2022
11004.708,,Girth Weld,,,,2022
11044.678,,Girth Weld,,,,2022
11049.724,,Field Bend,,,,2022
11084.888,,Girth Weld,,,,2022
11099.065,12:23:00,Seam Weld Manufacturing Anomaly,,3.5,,2022
11124.872,,Girth Weld,,,,2022
11165.039,,Girth Weld,,,,2022
11204.957,,Girth Weld,,,,2022
11245.148,,Girth Weld,,,,2022
11285.151,,Girth Weld,,,,2022
11324.531,05:51:00,Metal Loss,14.0,5.6,3.8,2022
11325.331,,Girth Weld,,,,2022
11337.087,11:14:00,Metal Loss,11.0,14.1,5.2,2022
11365.348,,Girth Weld,,,,2022
11405.538,,Girth Weld,,,,2022
11432.228,,Field Bend,,,,2022
11445.617,,Girth Weld,,,,2022
11485.909,,Girth Weld,,,,2022
11486.476,08:03:00,Metal Loss,13.0,10.1,2.7,2022
11500.39,07:48:00,Metal Loss,18.0,2.4,1.8,2022
11505.65,08:05:00,Metal Loss,11.0,6.1,1.9,2022
11512.9,08:40:00,Metal Loss,13.0,2.5,0.7,2022
11514.633,08:47:00,Metal Loss,13.0,3.6,1.9,2022
11525.978,,Girth Weld,,,,2022
11566.211,,Girth Weld,,,,2022
11606.348,,Girth Weld,,,,2022
11645.869,,Girth Weld,,,,2022
11668.72,,Field Bend,,,,2022
11685.709,,Girth Weld,,,,2022
11725.919,,Girth Weld,,,,2022
11726.316,03:40:00,Metal Loss,12.0,12.5,2.4,2022
11728.104,03:36:00,Metal Loss,11.0,20.1,2.0,2022
11739.281,,Field Bend,,,,2022
11743.806,03:20:00,Metal Loss,13.0,9.8,3.4,2022
11765.915,,Girth Weld,,,,2022
11780.043,06:06:00,Metal Loss,12.0,4.1,4.4,2022
11806.148,,Girth Weld,,,,2022
11846.276,,Girth Weld,,,,2022
11886.519,,Girth Weld,,,,2022
11901.342,,Field Bend,,,,2022
11926.588,,Girth Weld,,,,2022
11945.869,02:18:00,Metal Loss,13.0,10.4,3.0,2022
11966.814,,Girth Weld,,,,2022
11984.806,,Field Bend,,,,2022
12006.808,,Girth Weld,,,,2022
12016.739,09:53:00,Seam Weld Manufacturing Anomaly,,4.5,,2022
12019.6,10:01:00,Seam Weld Manufacturing Anomaly,,9.3,,2022
12023.186,09:58:00,Seam Weld Manufacturing Anomaly,,6.2,,2022
12030.22,09:59:00,Seam Weld Manufacturing Anomaly,,4.6,,2022
12047.041,,Girth Weld,,,,2022
12087.001,,Girth Weld,,,,2022
12127.215,,Girth Weld,,,,2022
12141.325,06:33:00,Metal Loss,11.0,4.8,1.6,2022
12142.313,06:37:00,Metal Loss,11.0,2.8,3.6,2022
12146.407,06:48:00,Metal Loss,10.0,5.1,1.6,2022
12162.674,06:53:00,Metal Loss,16.0,5.5,3.4,2022
12167.185,,Girth Weld,,,,2022
12207.398,,Girth Weld,,,,2022
12226.473,10:10:00,Seam Weld Manufacturing Anomaly,,0.6,,2022
12227.3,10:10:00,Seam Weld Manufacturing Anomaly,,2.2,,2022
12238.701,,Field Bend,,,,2022
12247.411,,Girth Weld,,,,2022
12264.18,06:42:00,Metal Loss,15.0,2.2,1.7,2022
12286.867,02:02:00,Metal Loss,12.0,10.5,3.4,2022
12287.733,,Girth Weld,,,,2022
12327.999,,Girth Weld,,,,2022
12368.301,,Girth Weld,,,,2022
12387.126,,Field Bend,,,,2022
12389.38,,AGM,,,,2022
12408.337,,Girth Weld,,,,2022
12412.49,04:25:00,Metal Loss,12.0,17.0,2.3,2022
12416.394,04:16:00,Metal Loss,12.0,9.7,3.7,2022
12417.644,04:15:00,Metal Loss,13.0,10.2,4.2,2022
12421.26,04:17:00,Metal Loss,13.0,8.9,2.8,2022
12426.778,03:56:00,Metal Loss,13.0,9.5,4.5,2022
12429.075,04:18:00,Metal Loss,16.0,12.4,5.9,2022
12431.686,04:09:00,Metal Loss,12.0,10.1,6.5,2022
12434.4,04:30:00,Metal Loss,13.0,5.4,3.2,2022
12442.031,,Girth Weld,,,,2022
12447.864,06:59:00,Metal Loss,12.0,12.8,2.4,2022
12450.03,06:57:00,Metal Loss,12.0,9.3,2.2,2022
12451.22,07:03:00,Metal Loss,10.0,4.3,3.1,2022
12455.308,07:10:00,Metal Loss,17.0,17.2,6.7,2022
12456.883,06:53:00,Metal Loss,13.0,1.4,0.3,2022
12457.589,07:08:00,Metal Loss,15.0,15.0,7.6,2022
12459.094,06:54:00,Metal Loss,16.0,3.0,3.5,2022
12459.915,07:03:00,Metal Loss,17.0,3.5,1.9,2022
12462.995,07:23:00,Metal Loss,13.0,9.6,3.4,2022
12468.635,07:12:00,Metal Loss,13.0,23.5,5.8,2022
12473.72,07:09:00,Metal Loss,11.0,11.6,3.5,2022
12482.077,,Girth Weld,,,,2022
12511.335,09:05:00,Metal Loss,13.0,29.2,3.5,2022
12515.492,09:03:00,Metal Loss,16.0,4.8,2.5,2022
12518.428,09:10:00,Metal Loss,12.0,7.3,2.4,2022
12522.172,,Girth Weld,,,,2022
12547.582,,Field Bend,,,,2022
12562.185,,Girth Weld,,,,2022
12580.072,04:10:00,Seam Weld Manufacturing Anomaly,,14.4,,2022
12584.948,04:11:00,Seam Weld Manufacturing Anomaly,,8.2,,2022
12586.611,04:10:00,Seam Weld Manufacturing Anomaly,,6.3,,2022
12587.73,04:09:00,Seam Weld Manufacturing Anomaly,,6.0,,2022
12602.411,,Girth Weld,,,,2022
12630.131,,Girth Weld,,,,2022
12641.119,,Field Bend,,,,2022
12670.335,,Girth Weld,,,,2022
12676.824,,Bend,,,,2022
12683.547,,Girth Weld,,,,2022
12688.005,10:52:00,Seam Weld Manufacturing Anomaly,,6.2,,2022
12690.978,10:54:00,Seam Weld Manufacturing Anomaly,,6.0,,2022
12696.404,10:53:00,Seam Weld Manufacturing Anomaly,,6.5,,2022
12699.134,10:54:00,Seam Weld Manufacturing Anomaly,,7.1,,2022
12712.287,,Girth Weld,,,,2022
12724.767,,Field Bend,,,,2022
12732.651,03:37:00,Seam Weld Manufacturing Anomaly,,8.1,,2022
12737.671,03:40:00,Seam Weld Manufacturing Anomaly,,9.8,,2022
12745.351,,Field Bend,,,,2022
12752.3,,Girth Weld,,,,2022
12758.179,,Field Bend,,,,2022
12792.523,,Girth Weld,,,,2022
12832.559,,Girth Weld,,,,2022
12872.74,,Girth Weld,,,,2022
12904.636,,Field Bend,,,,2022
12912.874,,Girth Weld,,,,2022
12952.946,,Girth Weld,,,,2022
12973.179,04:43:00,Metal Loss,17.0,20.1,3.1,2022
12989.534,10:39:00,Seam Weld Manufacturing Anomaly,,8.9,,2022
12991.257,10:36:00,Seam Weld Manufacturing Anomaly,,6.9,,2022
12992.093,10:46:00,Seam Weld Manufacturing Anomaly,,11.8,,2022
12992.982,,Girth Weld,,,,2022
13033.13,,Girth Weld,,,,2022
13035.0,08:12:00,Metal Loss,12.0,2.7,1.8,2022
13054.738,08:09:00,Metal Loss,10.0,11.5,2.0,2022
